1	602098368	1.0
1	1565583810	0.19047619047619047
1	939855693179260928	0.23809523809523808
1	3076326415	0.23809523809523808
1	2992387238	0.047619047619047616
1	466556168	0.047619047619047616
1	1119957048	0.047619047619047616
1	917712426413576192	0.047619047619047616
1	967243698684690432	0.047619047619047616
1	730350980148002816	0.047619047619047616
1	2602439298	0.047619047619047616
1	950357883677544448	0.047619047619047616
1	4385506875	0.047619047619047616
1	2414791237	0.047619047619047616
1	759556705826971648	0.047619047619047616
1	975681566927187968	0.047619047619047616
1	269640305	0.009920634920634925
1	77800445	0.047619047619047616
1	723843985790369792	0.047619047619047616
1	917491240895156224	0.047619047619047616
1	318458271	0.047619047619047616
1	2313027354	0.047619047619047616
1	2216232588	0.047619047619047616
1	84504811	0.008928571428571432
1	793223507811430400	0.047619047619047616
1	2728480915	0.047619047619047616
1	758682278	0.047619047619047616
1	831185188927467520	0.047619047619047616
1	325779471	0.047619047619047616
1	852478638905847808	0.01190476190476194
1	1244391672	0.047619047619047616
1	773551912943779840	0.047619047619047616
1	3198793836	0.047619047619047616
1	1219506265	0.047619047619047616
1	1080719036	0.047619047619047616
1	956812449176530944	0.047619047619047616
1	2742101495	0.047619047619047616
1	2742147514	0.047619047619047616
1	879686938944573440	0.047619047619047616
1	250664705	0.047619047619047616
1	4890637101	0.047619047619047616
1	2279821013	0.047619047619047616
1	439245766	0.047619047619047616
1	913098902341062656	0.047619047619047616
1	802188635613392896	0.047619047619047616
1	90107770	0.047619047619047616
1	819758249595518976	0.047619047619047616
1	741407138082263040	0.017006802721088444
1	19638066	0.047619047619047616
1	784066588580380672	0.047619047619047616
1	305725564	0.047619047619047616
1	816573879112105984	0.047619047619047616
1	924162468728967168	0.047619047619047616
1	301878347	0.047619047619047616
1	3329415915	0.047619047619047616
1	3207716788	0.047619047619047616
1	734676840011403264	0.047619047619047616
1	4823041637	0.047619047619047616
1	1488554419	0.047619047619047616
1	855488808137129984	0.047619047619047616
1	253805442	0.047619047619047616
1	283058076	0.047619047619047616
1	115201144	0.047619047619047616
1	448340811	0.047619047619047616
1	172326830	0.047619047619047616
1	2738302692	0.047619047619047616
1	951404284901457920	0.02380952380952388
1	735288201783300096	0.047619047619047616
1	3000983528	0.047619047619047616
1	3005457526	0.047619047619047616
1	2939545869	0.047619047619047616
1	511663130	0.047619047619047616
1	920918606271123456	0.047619047619047616
1	140107171	0.047619047619047616
1	3327204613	0.047619047619047616
1	150786052	0.047619047619047616
1	2311769088	0.047619047619047616
1	2649357115	0.047619047619047616
1	3135575634	0.047619047619047616
1	16680479	0.047619047619047616
1	709018853708324864	0.047619047619047616
1	1148550548	0.02380952380952388
1	364240676	0.047619047619047616
1	1697083639	0.047619047619047616
1	318906342	0.047619047619047616
1	921067101812609024	0.047619047619047616
1	273950292	0.047619047619047616
1	102511314	0.047619047619047616
1	482628166	0.047619047619047616
1	22457220	0.047619047619047616
1	2211020052	0.047619047619047616
1	118424269	0.047619047619047616
1	3119314257	0.047619047619047616
1	3399351971	0.047619047619047616
1	423133756	0.047619047619047616
1	848149279957020672	0.047619047619047616
1	2474445714	0.047619047619047616
1	2150746152	0.047619047619047616
1	1267075441	0.047619047619047616
1	452068287	0.047619047619047616
1	243128341	0.047619047619047616
1	4909227958	0.047619047619047616
1	523131645	0.0396825396825397
1	909344237841534976	0.047619047619047616
1	228259919	0.047619047619047616
1	158854212	0.047619047619047616
1	189222957	0.047619047619047616
1	292867510	0.047619047619047616
1	887142385691570176	0.047619047619047616
1	941803535548796928	0.047619047619047616
1	103682406	0.047619047619047616
1	1542742417	0.047619047619047616
1	135842033	0.047619047619047616
1	2861718240	0.047619047619047616
1	703867498261827584	0.047619047619047616
1	701181380831617024	0.047619047619047616
1	234001005	0.047619047619047616
1	2871969431	0.047619047619047616
1	894765134278606848	0.047619047619047616
1	411406342	0.047619047619047616
1	892372638340968448	0.047619047619047616
1	4769316554	0.02380952380952388
1	794742864198529024	0.047619047619047616
1	4895991089	0.047619047619047616
1	892724745430499328	0.047619047619047616
1	943508888866906112	0.047619047619047616
1	4818997469	0.047619047619047616
1	955387755265187840	0.047619047619047616
1	886000028531253248	0.047619047619047616
